,stnode,endnode,osmid,oneway,ref,tunnel,maxspeed,lanes,length,service,bridge,highway,junction,access,name,geometry
6540,5639756250,5649600798,591827078,False,,,,,121.035,,,residential,,,,"LINESTRING (34.8719278 -19.8305787, 34.8720083 -19.830443, 34.8720512 -19.8303825, 34.8721518 -19.8302324, 34.8721692 -19.8302128, 34.872198 -19.8301926, 34.8722926 -19.8301093, 34.8723787 -19.8300359, 34.8723838 -19.830028, 34.8723875 -19.8300128, 34.8723881 -19.8299892, 34.8723871 -19.8299687, 34.8723797 -19.8299024, 34.8723838 -19.8298797, 34.8724032 -19.8298419, 34.8724321 -19.8298097, 34.8724602 -19.829782, 34.8725246 -19.8296886)"
6541,5639756258,6419727197,686767326,False,,,,,70.57,,,secondary,,,Rua Dom Jaime Pedro Gonçalves,"LINESTRING (34.8686399 -19.8287285, 34.8689478 -19.8281638)"
6542,5639756258,6354224704,590793500,False,,,,,140.798,,,residential,,,,"LINESTRING (34.8686399 -19.8287285, 34.8688432 -19.8288339, 34.8690686 -19.8289689, 34.8693985 -19.8291404, 34.8696975 -19.8293183, 34.8697981 -19.8293726)"
6543,5639756258,5635521677,"[887795677, 887795678, 686767326]",False,,,,,22.809,,yes,secondary,,,Rua Dom Jaime Pedro Gonçalves,"LINESTRING (34.8686399 -19.8287285, 34.8686334 -19.8287409, 34.8685448 -19.8288969, 34.8685375 -19.8289096)"
6544,5639813341,1934771017,183114363,False,,,,,144.346,,,residential,,,,"LINESTRING (34.885055 -19.847278, 34.8837437 -19.8476828)"
6545,5639813341,1934771012,183114363,False,,,,,24.989,,,residential,,,,"LINESTRING (34.885055 -19.847278, 34.8852844 -19.8472152)"
6546,5639813341,1934771005,183114368,False,,,,,59.223,,,service,,,,"LINESTRING (34.885055 -19.847278, 34.8849786 -19.8471546, 34.8849132 -19.847007, 34.8848493 -19.8467851)"
6547,5639813342,567929954,820923407,False,,,60,,15.978,,,secondary,,,Ava Mártires da Revolução,"LINESTRING (34.8892661 -19.8467804, 34.88912 -19.8468224)"
6548,5639813342,6355433550,820923407,False,,,60,,96.437,,,secondary,,,Ava Mártires da Revolução,"LINESTRING (34.8892661 -19.8467804, 34.8901453 -19.8465191)"
6549,5639813342,4723293873,479183655,False,,,,,115.52199999999999,,,residential,,,,"LINESTRING (34.8892661 -19.8467804, 34.8893506 -19.8470259, 34.88959 -19.8477736)"
6550,5639860156,567929948,255563338,False,,,,,59.996,,,residential,,,,"LINESTRING (34.8847451 -19.850128, 34.8849103 -19.8506447)"
6551,5639860156,5639860156,255563338,False,,,,,385.2399999999999,,,residential,,,,"LINESTRING (34.8847451 -19.850128, 34.8852503 -19.8499742, 34.8854622 -19.8499225, 34.8855608 -19.8499074, 34.8856594 -19.8499162, 34.8857854 -19.8499301, 34.8859383 -19.8499086, 34.8860711 -19.8498392, 34.8861261 -19.8497661, 34.8861247 -19.8496727, 34.8860805 -19.8496134, 34.885941 -19.8495251, 34.8857009 -19.8494268, 34.8856178 -19.849399, 34.8855118 -19.8494003, 34.8851752 -19.8494923, 34.8847179 -19.849621, 34.8846656 -19.8496677, 34.8846454 -19.8497508, 34.8846522 -19.8498342, 34.8847451 -19.850128)"
6552,5639860156,5639860156,255563338,False,,,,,385.23999999999995,,,residential,,,,"LINESTRING (34.8847451 -19.850128, 34.8846522 -19.8498342, 34.8846454 -19.8497508, 34.8846656 -19.8496677, 34.8847179 -19.849621, 34.8851752 -19.8494923, 34.8855118 -19.8494003, 34.8856178 -19.849399, 34.8857009 -19.8494268, 34.885941 -19.8495251, 34.8860805 -19.8496134, 34.8861247 -19.8496727, 34.8861261 -19.8497661, 34.8860711 -19.8498392, 34.8859383 -19.8499086, 34.8857854 -19.8499301, 34.8856594 -19.8499162, 34.8855608 -19.8499074, 34.8854622 -19.8499225, 34.8852503 -19.8499742, 34.8847451 -19.850128)"
6553,5639860161,6355868586,489364458,False,,,,,58.004,,,residential,,,,"LINESTRING (34.8814089 -19.8396123, 34.881078 -19.8400309)"
6554,5639860161,5641533030,489364458,False,,,,,48.919,,,residential,,,,"LINESTRING (34.8814089 -19.8396123, 34.8816639 -19.8392435)"
6555,5639860161,6394745730,"[590804995, 682768243]",False,,,,,245.17,alley,,"['path', 'service']",,,,"LINESTRING (34.8814089 -19.8396123, 34.8816173 -19.839769, 34.8818131 -19.8399696, 34.8819163 -19.8399519, 34.8820826 -19.8400553, 34.8825024 -19.8403228, 34.8826854 -19.8404783, 34.8828605 -19.8405713, 34.8829114 -19.8405461, 34.8829544 -19.8405688, 34.8829946 -19.8406066, 34.8830536 -19.8406545, 34.8831528 -19.8407429, 34.8832682 -19.8408337)"
6556,5639860164,6388003801,590804996,False,,,,,18.533,,,path,,,,"LINESTRING (34.8822489 -19.8422996, 34.882165 -19.8424464)"
6557,5639860164,6394745730,"[682768244, 590804996]",False,,,,,196.83000000000004,,,path,,,,"LINESTRING (34.8822489 -19.8422996, 34.88234 -19.842144, 34.8825244 -19.8419633, 34.8825859 -19.8418836, 34.8828107 -19.8415442, 34.882839 -19.8414569, 34.8828605 -19.8413686, 34.8829114 -19.8412727, 34.8829704 -19.8411793, 34.8830134 -19.8411289, 34.883067 -19.8410835, 34.883118 -19.8410204, 34.883185 -19.8409422, 34.8832682 -19.8408337)"
6558,5639860164,4816025122,682141613,False,,,,,104.765,,,path,,,,"LINESTRING (34.8822489 -19.8422996, 34.8823468 -19.8423752, 34.8824005 -19.8424421, 34.8824541 -19.8425229, 34.8825399 -19.842707, 34.8825641 -19.8427852, 34.8825943 -19.8428609, 34.8826043 -19.842912, 34.882615 -19.8430514, 34.8826173 -19.8431403)"
6559,5639860175,5280400479,54172956,False,,,,,73.835,,,tertiary,,,,"LINESTRING (34.8801502 -19.8447377, 34.8799431 -19.8441029)"
6560,5639860175,4723291257,54172956,False,,,,,27.716,,,tertiary,,,,"LINESTRING (34.8801502 -19.8447377, 34.8802279 -19.844976)"
6561,5639860175,6388003801,"[590804996, 685127981]",False,,,,,337.63100000000003,,,"['path', 'residential']",,,,"LINESTRING (34.8801502 -19.8447377, 34.8804961 -19.844579, 34.8806329 -19.8444731, 34.8807187 -19.8443305, 34.8809011 -19.8440397, 34.8811613 -19.8437238, 34.8811959 -19.8436491, 34.8813169 -19.843556, 34.8815301 -19.84331, 34.8817903 -19.843064, 34.8818376 -19.8430025, 34.8819378 -19.8428722, 34.8819982 -19.8427726, 34.8820665 -19.8426225, 34.8820746 -19.8426105, 34.882165 -19.8424464)"
6562,5639872026,5639872043,590812489,False,,,,,184.14,,,residential,,,,"LINESTRING (34.9038463 -19.7825366, 34.9039902 -19.7824863, 34.9041748 -19.7824144, 34.9042805 -19.7823581, 34.9043748 -19.7822898, 34.9045136 -19.7822011, 34.9046326 -19.7821298, 34.904725 -19.7820268, 34.9048294 -19.7819033, 34.9048688 -19.7818189, 34.9048797 -19.7817865, 34.9048841 -19.7817068, 34.9048937 -19.7816176, 34.9049007 -19.7815606, 34.9048962 -19.7815337, 34.904888 -19.7814941, 34.9048841 -19.7814744, 34.9049103 -19.7814052)"
6563,5639872043,5639956954,590829764,False,,,,,14.457,,,residential,,,,"LINESTRING (34.9049103 -19.7814052, 34.905027 -19.7813356)"
6564,5639872043,5639872026,590812489,False,,,,,184.14,,,residential,,,,"LINESTRING (34.9049103 -19.7814052, 34.9048841 -19.7814744, 34.904888 -19.7814941, 34.9048962 -19.7815337, 34.9049007 -19.7815606, 34.9048937 -19.7816176, 34.9048841 -19.7817068, 34.9048797 -19.7817865, 34.9048688 -19.7818189, 34.9048294 -19.7819033, 34.904725 -19.7820268, 34.9046326 -19.7821298, 34.9045136 -19.7822011, 34.9043748 -19.7822898, 34.9042805 -19.7823581, 34.9041748 -19.7824144, 34.9039902 -19.7824863, 34.9038463 -19.7825366)"
6565,5639872043,5639872046,590838737,False,,,,,16.529,,,residential,,,,"LINESTRING (34.9049103 -19.7814052, 34.9049363 -19.7813306, 34.9049535 -19.7812885, 34.9049599 -19.7812642)"
6566,5639872046,5639956954,590812487,False,,,,,10.598,,,residential,,,,"LINESTRING (34.9049599 -19.7812642, 34.905027 -19.7813356)"
6567,5639872046,5639872055,590812488,False,,,,,78.146,,,residential,,,,"LINESTRING (34.9049599 -19.7812642, 34.9049444 -19.7812409, 34.9048644 -19.781146, 34.9048434 -19.7810981, 34.9048332 -19.7809957, 34.9048033 -19.7809016, 34.9047733 -19.7807806, 34.9047581 -19.7807045, 34.9047512 -19.780634, 34.9047519 -19.7806052)"
6568,5639872046,5639872043,590838737,False,,,,,16.529,,,residential,,,,"LINESTRING (34.9049599 -19.7812642, 34.9049535 -19.7812885, 34.9049363 -19.7813306, 34.9049103 -19.7814052)"
6569,5639872055,5639872072,590445000,False,,,,,166.724,,,residential,,,,"LINESTRING (34.9047519 -19.7806052, 34.904712 -19.7805942, 34.9046722 -19.7805807, 34.9046119 -19.7805825, 34.9042898 -19.7805954, 34.9042524 -19.7805989, 34.9042114 -19.7806129, 34.9041517 -19.7806445, 34.904087 -19.7806738, 34.903995 -19.7806878, 34.9038544 -19.7806984, 34.9037773 -19.7807042, 34.9037263 -19.7807241, 34.9036417 -19.7807546, 34.9035335 -19.7807651, 34.9034352 -19.780792, 34.9033668 -19.7808213, 34.9032274 -19.7808982)"
6570,5639872055,5639872046,590812488,False,,,,,78.146,,,residential,,,,"LINESTRING (34.9047519 -19.7806052, 34.9047512 -19.780634, 34.9047581 -19.7807045, 34.9047733 -19.7807806, 34.9048033 -19.7809016, 34.9048332 -19.7809957, 34.9048434 -19.7810981, 34.9048644 -19.781146, 34.9049444 -19.7812409, 34.9049599 -19.7812642)"
6571,5639872055,5639956970,590823060,False,,,,,82.22100000000002,,,residential,,,,"LINESTRING (34.9047519 -19.7806052, 34.9048219 -19.7806014, 34.9049455 -19.7805904, 34.9050212 -19.7805941, 34.9050898 -19.7806081, 34.9051758 -19.7806215, 34.9052962 -19.7806227, 34.9053563 -19.78063, 34.9053893 -19.7806391, 34.9054243 -19.7806434, 34.9054795 -19.7806394, 34.9055318 -19.7806404)"
6572,5639872072,5639872055,590445000,False,,,,,166.724,,,residential,,,,"LINESTRING (34.9032274 -19.7808982, 34.9033668 -19.7808213, 34.9034352 -19.780792, 34.9035335 -19.7807651, 34.9036417 -19.7807546, 34.9037263 -19.7807241, 34.9037773 -19.7807042, 34.9038544 -19.7806984, 34.903995 -19.7806878, 34.904087 -19.7806738, 34.9041517 -19.7806445, 34.9042114 -19.7806129, 34.9042524 -19.7805989, 34.9042898 -19.7805954, 34.9046119 -19.7805825, 34.9046722 -19.7805807, 34.904712 -19.7805942, 34.9047519 -19.7806052)"
6573,5639872072,5639872088,590445000,False,,,,,164.96400000000003,,,residential,,,,"LINESTRING (34.9032274 -19.7808982, 34.9030049 -19.7810062, 34.9028942 -19.7810355, 34.902776 -19.78106, 34.9025932 -19.7811022, 34.9025285 -19.7811244, 34.9024651 -19.7811478, 34.9023867 -19.7811864, 34.9023195 -19.7812122, 34.9022549 -19.7812192, 34.9021939 -19.7812216, 34.9020695 -19.7812239, 34.90198 -19.7812216, 34.9018792 -19.7812145, 34.9018083 -19.7812099, 34.9017611 -19.7812157, 34.9017214 -19.7812339)"
6574,5639872072,5640068231,590823059,False,,,,,56.77799999999999,,,residential,,,,"LINESTRING (34.9032274 -19.7808982, 34.9032976 -19.7810345, 34.9033713 -19.7811291, 34.9034712 -19.7812465, 34.9035303 -19.7813191)"
6575,5639872088,5639872072,590445000,False,,,,,164.964,,,residential,,,,"LINESTRING (34.9017214 -19.7812339, 34.9017611 -19.7812157, 34.9018083 -19.7812099, 34.9018792 -19.7812145, 34.90198 -19.7812216, 34.9020695 -19.7812239, 34.9021939 -19.7812216, 34.9022549 -19.7812192, 34.9023195 -19.7812122, 34.9023867 -19.7811864, 34.9024651 -19.7811478, 34.9025285 -19.7811244, 34.9025932 -19.7811022, 34.902776 -19.78106, 34.9028942 -19.7810355, 34.9030049 -19.7810062, 34.9032274 -19.7808982)"
6576,5639872088,5639872091,590445000,False,,,,,19.496000000000002,,,residential,,,,"LINESTRING (34.9017214 -19.7812339, 34.9016559 -19.7812529, 34.9016124 -19.7812545, 34.9015397 -19.7812403)"
6577,5639872088,6353863652,"[590826957, 678580079]",False,,,,,499.923,,,"['path', 'residential']",,,,"LINESTRING (34.9017214 -19.7812339, 34.9017217 -19.781148, 34.901727 -19.7811161, 34.9017303 -19.7810684, 34.9017235 -19.7810002, 34.9017191 -19.7809378, 34.9017231 -19.7808881, 34.9017325 -19.7808481, 34.9017386 -19.780814, 34.9017403 -19.7807848, 34.9017422 -19.7807584, 34.9017502 -19.7807288, 34.9017538 -19.7807013, 34.9017564 -19.780666, 34.9017555 -19.7806181, 34.9017139 -19.7800244, 34.9018523 -19.7797967, 34.9018891 -19.7796052, 34.9019287 -19.7794829, 34.9020163 -19.7793791, 34.9020078 -19.7793233, 34.902118 -19.7791583, 34.9021689 -19.7789988, 34.9021972 -19.7788365, 34.9021859 -19.7787913, 34.9022424 -19.7786849, 34.9022396 -19.7785891, 34.9022763 -19.7784881, 34.9022792 -19.7784349, 34.9023216 -19.7784029, 34.9023216 -19.7783524, 34.9024516 -19.7780837, 34.9024996 -19.7780146, 34.902576 -19.7779534, 34.9026429 -19.7777633, 34.902703 -19.7775465, 34.9028475 -19.777383, 34.9028922 -19.7772908, 34.9029197 -19.7771241, 34.902961 -19.7770546)"
6578,5639872091,5639872088,590445000,False,,,,,19.496,,,residential,,,,"LINESTRING (34.9015397 -19.7812403, 34.9016124 -19.7812545, 34.9016559 -19.7812529, 34.9017214 -19.7812339)"
6579,5639872091,5640068095,590445000,False,,,,,16.532,,,residential,,,,"LINESTRING (34.9015397 -19.7812403, 34.9014513 -19.7812262, 34.901383 -19.7812242)"
6580,5639872091,5639957004,590829763,False,,,,,142.029,,,residential,,,,"LINESTRING (34.9015397 -19.7812403, 34.9016051 -19.7813784, 34.9016386 -19.7814819, 34.9016976 -19.7816674, 34.9017231 -19.78181, 34.9017526 -19.7818769, 34.9018398 -19.7820068, 34.9018559 -19.7820422, 34.9018505 -19.7820661, 34.9017781 -19.782157, 34.9016213 -19.7823915)"
6581,5639948183,567929957,44785087,False,,,,,79.436,,,residential,,,Rua Herois de Marracuene,"LINESTRING (34.8952995 -19.8450045, 34.8955293 -19.8456854)"
6582,5639948183,5639948184,590811904,False,,,,,134.366,,,residential,,,Rua Herois de Marracuene,"LINESTRING (34.8952995 -19.8450045, 34.894947 -19.8438425)"
6583,5639948183,567929960,820923407,False,,,60,,25.453,,,secondary,,,Ava Mártires da Revolução,"LINESTRING (34.8952995 -19.8450045, 34.8950674 -19.8450733)"
6584,5639948183,5639948241,820923407,False,,,60,,85.211,,,secondary,,,Ava Mártires da Revolução,"LINESTRING (34.8952995 -19.8450045, 34.8960779 -19.8447783)"
6585,5639948184,5639948183,590811904,False,,,,,134.366,,,residential,,,Rua Herois de Marracuene,"LINESTRING (34.894947 -19.8438425, 34.8952995 -19.8450045)"
6586,5639948184,5639948240,820923408,False,,,,,85.065,,,residential,,,Rua do Centro Comercial,"LINESTRING (34.894947 -19.8438425, 34.8957225 -19.843612)"
6587,5639948184,1934770971,820923408,False,,,,,29.642,,,residential,,,Rua do Centro Comercial,"LINESTRING (34.894947 -19.8438425, 34.8946747 -19.8439164)"
6588,5639948187,1934770971,820923409,False,,,,,278.117,,,unclassified,,,Rua Quartel da Marinha,"LINESTRING (34.8928785 -19.8430917, 34.8935201 -19.8428646, 34.8939158 -19.8427515, 34.8941099 -19.8427672, 34.8941836 -19.8428195, 34.8942719 -19.8429152, 34.8944583 -19.8433645, 34.8946747 -19.8439164)"
6589,5639948190,5639948211,"[590811905, 590811906]",False,,,,,178.199,,,residential,,,,"LINESTRING (34.8932097 -19.840188, 34.8930408 -19.840179, 34.8929624 -19.8401884, 34.8928624 -19.8402282, 34.8927297 -19.8403013, 34.8924936 -19.8405057, 34.8923086 -19.8406974, 34.8922777 -19.840763, 34.8922871 -19.8408261, 34.8923273 -19.8408841, 34.8925754 -19.8411541)"
6590,5639948190,5639948211,"[590811907, 590811908]",False,,,,,142.036,,,residential,,,,"LINESTRING (34.8932097 -19.840188, 34.8932433 -19.8402307, 34.8933141 -19.8403009, 34.8933285 -19.8403247, 34.8933232 -19.8403529, 34.8931763 -19.8405334, 34.8929657 -19.8408021, 34.8928316 -19.840951, 34.8925754 -19.8411541)"
6591,5639948190,5647994569,"[590811907, 591632588]",False,,,,,432.67199999999997,,,residential,,,,"LINESTRING (34.8932097 -19.840188, 34.8931709 -19.8401386, 34.8931199 -19.8400314, 34.8930851 -19.8399166, 34.8930596 -19.8397488, 34.8930408 -19.8395495, 34.8928665 -19.8395306, 34.892613 -19.8395205, 34.8925339 -19.8394978, 34.8924883 -19.8394586, 34.892444 -19.8393905, 34.8924038 -19.8393653, 34.8923582 -19.8393565, 34.8922697 -19.8393464, 34.8920953 -19.8393401, 34.8918419 -19.8393388, 34.891579 -19.8393438, 34.8914503 -19.8393489, 34.8912062 -19.8393779, 34.8910439 -19.839383, 34.890769 -19.8393893, 34.8906147 -19.8393893, 34.8904417 -19.8393817, 34.890258 -19.8393754, 34.890077 -19.8393665, 34.8896894 -19.8393426)"
6592,5639948211,5639948190,"[590811905, 590811906]",False,,,,,178.19899999999998,,,residential,,,,"LINESTRING (34.8925754 -19.8411541, 34.8923273 -19.8408841, 34.8922871 -19.8408261, 34.8922777 -19.840763, 34.8923086 -19.8406974, 34.8924936 -19.8405057, 34.8927297 -19.8403013, 34.8928624 -19.8402282, 34.8929624 -19.8401884, 34.8930408 -19.840179, 34.8932097 -19.840188)"
6593,5639948211,5639948190,"[590811907, 590811908]",False,,,,,142.036,,,residential,,,,"LINESTRING (34.8925754 -19.8411541, 34.8928316 -19.840951, 34.8929657 -19.8408021, 34.8931763 -19.8405334, 34.8933232 -19.8403529, 34.8933285 -19.8403247, 34.8933141 -19.8403009, 34.8932433 -19.8402307, 34.8932097 -19.840188)"
6594,5639948211,5639948226,590811908,False,,,,,487.51300000000003,,,residential,,,,"LINESTRING (34.8925754 -19.8411541, 34.8924588 -19.8412626, 34.892334 -19.8413547, 34.8921396 -19.841436, 34.8908749 -19.8418561, 34.8904784 -19.841973, 34.8902862 -19.8420233, 34.8900689 -19.8420434, 34.889791 -19.842073, 34.8895598 -19.8420586, 34.8894024 -19.842099, 34.8893139 -19.842099, 34.8892146 -19.8420851, 34.8889692 -19.8420233, 34.8885266 -19.841887, 34.888182 -19.841766)"
6595,5639948226,5640260293,590811908,False,,,,,19.932,,,residential,,,,"LINESTRING (34.888182 -19.841766, 34.8880022 -19.8417066)"
6596,5639948226,5647994570,385524558,False,,,,,316.05699999999996,,,residential,,,,"LINESTRING (34.888182 -19.841766, 34.8882353 -19.8416298, 34.8882493 -19.841595, 34.8882708 -19.841517, 34.8883109 -19.8414435, 34.8884006 -19.8413537, 34.8885389 -19.8412122, 34.8886448 -19.8411037, 34.8887172 -19.8409977, 34.8888057 -19.8408829, 34.8888633 -19.8408142, 34.8889783 -19.840677, 34.8890945 -19.8405676, 34.8891934 -19.8404756, 34.8892658 -19.8403759, 34.88929 -19.8402735, 34.8892874 -19.8400919, 34.8893369 -19.8399811, 34.8894094 -19.8398876, 34.8895167 -19.8397161, 34.889573 -19.8396266, 34.8896052 -19.8394838, 34.8896159 -19.8393577)"
6597,5639948226,5639948211,590811908,False,,,,,487.51300000000003,,,residential,,,,"LINESTRING (34.888182 -19.841766, 34.8885266 -19.841887, 34.8889692 -19.8420233, 34.8892146 -19.8420851, 34.8893139 -19.842099, 34.8894024 -19.842099, 34.8895598 -19.8420586, 34.889791 -19.842073, 34.8900689 -19.8420434, 34.8902862 -19.8420233, 34.8904784 -19.841973, 34.8908749 -19.8418561, 34.8921396 -19.841436, 34.892334 -19.8413547, 34.8924588 -19.8412626, 34.8925754 -19.8411541)"
6598,5639948227,5639948231,590811909,False,,,,,249.19400000000002,,,residential,,,Rua da Praia,"LINESTRING (34.9018585 -19.8412966, 34.9010351 -19.8412828, 34.9003511 -19.8412449, 34.899922 -19.8412348, 34.8994825 -19.841172)"
6599,5639948231,1934770968,44794760,False,,,60,,245.16899999999998,,,secondary,,,Rua Carlos Pereira,"LINESTRING (34.8994825 -19.841172, 34.8994285 -19.8418908, 34.8994022 -19.842046, 34.8993668 -19.8421456, 34.899323 -19.8422428, 34.8987234 -19.8429783, 34.8986007 -19.8431288)"
6600,5639948231,4095038521,44794760,False,,,60,,153.243,,,secondary,,,Rua Carlos Pereira,"LINESTRING (34.8994825 -19.841172, 34.8995362 -19.8404572, 34.8995653 -19.8397962)"
6601,5639948231,5639948227,590811909,False,,,,,249.194,,,residential,,,Rua da Praia,"LINESTRING (34.8994825 -19.841172, 34.899922 -19.8412348, 34.9003511 -19.8412449, 34.9010351 -19.8412828, 34.9018585 -19.8412966)"
6602,5639948231,7663733908,820923406,False,,,,,168.695,,,unclassified,,,Rua da Praia,"LINESTRING (34.8994825 -19.841172, 34.8987732 -19.8411811, 34.8986377 -19.8411231, 34.8980611 -19.8406652)"
6603,5639948232,1934770965,590811910,False,,,,,161.577,,,residential,,,Imp. 1003,"LINESTRING (34.8948108 -19.8424334, 34.8963396 -19.8426421)"
6604,5639948240,5639948241,590811911,False,,,,,134.909,,,residential,,,Rua Paulo Dias,"LINESTRING (34.8957225 -19.843612, 34.8960779 -19.8447783)"
6605,5639948240,1934770970,820923408,False,,,,,86.266,,,residential,,,Rua do Centro Comercial,"LINESTRING (34.8957225 -19.843612, 34.8965089 -19.8433781)"
6606,5639948240,5639948184,820923408,False,,,,,85.065,,,residential,,,Rua do Centro Comercial,"LINESTRING (34.8957225 -19.843612, 34.894947 -19.8438425)"
6607,5639948241,5639948240,590811911,False,,,,,134.909,,,residential,,,Rua Paulo Dias,"LINESTRING (34.8960779 -19.8447783, 34.8957225 -19.843612)"
6608,5639948241,5639948183,820923407,False,,,60,,85.211,,,secondary,,,Ava Mártires da Revolução,"LINESTRING (34.8960779 -19.8447783, 34.8952995 -19.8450045)"
6609,5639948241,567929962,820923407,False,,,60,,88.282,,,secondary,,,Ava Mártires da Revolução,"LINESTRING (34.8960779 -19.8447783, 34.8968822 -19.8445375)"
6610,5639956853,5639956967,590812479,False,,,,,7.369,,,residential,,,,"LINESTRING (34.9056251 -19.7806401, 34.9055771 -19.7806886)"
6611,5639956853,5639956970,590812481,False,,,,,9.762,,,residential,,,,"LINESTRING (34.9056251 -19.7806401, 34.9055318 -19.7806404)"
6612,5639956853,6355086035,590812481,False,,,,,126.718,,,residential,,,,"LINESTRING (34.9056251 -19.7806401, 34.9056559 -19.7806382, 34.9056995 -19.78063, 34.9057377 -19.7806111, 34.9057867 -19.780596, 34.9058799 -19.7805884, 34.9059191 -19.7805824, 34.9059543 -19.7805698, 34.9059935 -19.7805597, 34.9060462 -19.7805518, 34.9061213 -19.7805297, 34.9061649 -19.7805234, 34.9062118 -19.7805146, 34.9062728 -19.7804881, 34.9063365 -19.780459, 34.9063928 -19.78043, 34.9064183 -19.780425, 34.9065518 -19.7804067, 34.9066228 -19.7803877, 34.9066731 -19.7803726, 34.9066953 -19.7803518, 34.9067214 -19.7803171, 34.9067474 -19.7802895)"
